amount_requested,amount_funded_by_investors,interest_rate,loan_length,loan_purpose,debt_to_income_ratio,home_ownership,monthly_income,fico_range,open_credit_lines,revolving_credit_balance,employment_length
9600.0,9600.0,10.74,36.0,debt_consolidation,8.62,RENT,3458.33,722.0,4.0,8915.0,11.0
18000.0,18000.0,19.72,60.0,debt_consolidation,17.37,RENT,10583.33,697.0,13.0,39114.0,5.0
15000.0,14975.0,13.49,36.0,small_business,3.44,RENT,6666.67,707.0,3.0,2698.0,0.5
10000.0,10000.0,6.62,36.0,debt_consolidation,19.05,MORTGAGE,5208.33,742.0,8.0,28302.0,11.0
22000.0,22000.0,15.8,60.0,debt_consolidation,21.32,MORTGAGE,5416.67,702.0,9.0,10267.0,11.0
12000.0,12000.0,19.22,36.0,debt_consolidation,14.62,OWN,4166.67,667.0,3.0,6309.0,6.0
14475.0,14475.0,15.27,36.0,credit_card,23.69,RENT,4166.67,682.0,12.0,13294.0,3.0
5000.0,3150.0,13.93,36.0,car,22.57,MORTGAGE,6000.0,662.0,17.0,29877.0,11.0
1000.0,1000.0,8.59,36.0,educational,10.69,OWN,4583.33,757.0,22.0,17069.0,0.5
18000.0,17925.0,19.22,60.0,debt_consolidation,21.36,RENT,6867.92,692.0,13.0,19446.0,11.0
20000.0,20000.0,11.71,36.0,credit_card,9.58,MORTGAGE,5416.67,727.0,12.0,18267.0,4.0
3800.0,3800.0,6.99,36.0,credit_card,3.18,RENT,3583.33,742.0,9.0,3766.0,4.0
33712.5,32125.0,7.9,36.0,small_business,1.59,RENT,12041.675,777.0,10.0,1992.0,1.0
23000.0,22950.0,15.81,36.0,credit_card,16.02,RENT,7083.33,697.0,8.0,9664.0,4.0
7000.0,7000.0,7.9,36.0,medical,20.96,OWN,2300.0,767.0,4.0,0.0,11.0
25000.0,24675.0,20.77,60.0,home_improvement,19.12,MORTGAGE,6000.0,667.0,17.0,12757.0,11.0
25000.0,24950.0,20.53,60.0,debt_consolidation,18.5,RENT,8000.0,677.0,9.0,19548.0,3.0
19800.0,19775.0,13.23,36.0,credit_card,20.09,MORTGAGE,6666.67,732.0,8.0,31220.0,0.5
19425.0,19400.0,12.42,60.0,debt_consolidation,18.45,MORTGAGE,3225.23,747.0,10.0,6782.0,2.0
16000.0,15900.0,15.58,60.0,debt_consolidation,5.21,MORTGAGE,12041.675,702.0,7.0,12643.0,5.0
4500.0,4500.0,12.12,36.0,debt_consolidation,14.32,RENT,1250.0,677.0,8.0,6265.0,5.0
7000.0,1998.0,8.0,36.0,credit_card,6.36,MORTGAGE,7583.33,752.0,9.0,21135.0,11.0
7000.0,7000.0,10.65,36.0,debt_consolidation,7.38,RENT,3333.33,702.0,7.0,12168.0,0.5
3000.0,3000.0,14.59,36.0,debt_consolidation,24.2,MORTGAGE,5000.0,667.0,6.0,5527.0,5.0
7500.0,7500.0,11.11,60.0,debt_consolidation,23.63,RENT,1820.0,722.0,13.0,4409.0,2.0
16000.0,16000.0,15.31,60.0,major_purchase,15.74,RENT,11250.0,677.0,10.0,15550.0,2.0
2800.0,2800.0,10.16,36.0,major_purchase,12.0,RENT,2083.33,697.0,7.0,7261.0,0.5
14700.0,1973.77,12.29,36.0,debt_consolidation,21.94,RENT,3100.0,702.0,14.0,14694.0,8.0
15000.0,6200.0,12.53,36.0,home_improvement,13.78,MORTGAGE,8750.0,707.0,8.0,21702.0,1.0
20700.0,20700.0,16.29,60.0,debt_consolidation,32.95,RENT,6250.0,722.0,20.0,22277.0,7.0
2200.0,2200.0,11.71,36.0,home_improvement,1.02,MORTGAGE,7167.92,727.0,4.0,2639.0,3.0
1750.0,1750.0,7.88,36.0,debt_consolidation,23.35,MORTGAGE,2000.0,737.0,13.0,13826.0,11.0
7200.0,7200.0,7.9,36.0,debt_consolidation,24.82,RENT,5416.67,707.0,8.0,12017.0,7.0
10000.0,10000.0,10.99,36.0,debt_consolidation,8.23,OWN,5833.33,702.0,15.0,11620.0,0.5
28000.0,27950.0,19.42,60.0,debt_consolidation,4.56,MORTGAGE,10813.17,687.0,8.0,9397.0,11.0
5000.0,5000.0,11.99,60.0,major_purchase,14.85,RENT,4167.0,727.0,10.0,3489.0,2.0
17475.0,17475.0,9.91,36.0,credit_card,17.76,RENT,3333.33,732.0,15.0,17261.0,2.0
16000.0,16000.0,14.59,36.0,debt_consolidation,9.47,RENT,5416.67,692.0,9.0,15518.0,11.0
15475.0,15450.0,14.09,36.0,debt_consolidation,26.98,MORTGAGE,3750.0,687.0,14.0,19670.0,11.0
21850.0,21850.0,16.29,60.0,debt_consolidation,32.13,MORTGAGE,4628.0,717.0,17.0,32103.0,11.0
5600.0,5600.0,7.91,36.0,major_purchase,20.21,RENT,3166.67,732.0,12.0,32987.0,6.0
6000.0,6000.0,10.16,36.0,credit_card,15.88,OWN,5166.67,712.0,13.0,8862.0,7.0
10800.0,10800.0,14.65,36.0,debt_consolidation,7.89,RENT,9583.33,677.0,6.0,6487.0,0.5
5500.0,5500.0,11.89,36.0,credit_card,17.94,RENT,3583.33,697.0,8.0,5668.0,1.0
20000.0,20000.0,13.99,60.0,debt_consolidation,21.33,OWN,4167.0,747.0,8.0,11372.0,9.0
8000.0,8000.0,7.49,36.0,car,2.86,MORTGAGE,5666.67,732.0,7.0,5964.0,11.0
3600.0,3600.0,7.74,36.0,major_purchase,1.41,MORTGAGE,5666.67,737.0,6.0,2907.0,11.0
24000.0,23975.0,21.0,60.0,debt_consolidation,23.69,MORTGAGE,6500.0,687.0,17.0,36555.0,6.0
12000.0,12000.0,19.91,60.0,debt_consolidation,11.73,RENT,3000.0,662.0,10.0,10828.0,4.0
11050.0,10878.55,14.74,36.0,debt_consolidation,15.47,RENT,5250.0,677.0,12.0,27780.0,0.5
20000.0,20000.0,7.9,36.0,debt_consolidation,10.32,MORTGAGE,10400.0,737.0,14.0,15626.0,2.0
5775.0,5775.0,15.31,36.0,debt_consolidation,4.08,RENT,5000.0,672.0,8.0,10088.0,11.0
10375.0,10375.0,7.9,36.0,debt_consolidation,27.64,MORTGAGE,4500.0,747.0,7.0,0.0,5.0
3500.0,3500.0,7.62,36.0,debt_consolidation,20.93,RENT,4333.33,727.0,9.0,11538.0,6.0
2500.0,2500.0,11.14,36.0,major_purchase,10.08,RENT,4333.33,722.0,4.0,4922.0,3.0
29000.0,29000.0,17.77,36.0,debt_consolidation,15.7,RENT,7666.67,697.0,11.0,23319.0,2.0
6900.0,6900.0,14.09,36.0,credit_card,17.78,OWN,4166.67,687.0,9.0,9720.0,11.0
7450.0,7450.0,13.06,36.0,debt_consolidation,3.3,MORTGAGE,5883.33,712.0,2.0,6416.0,11.0
24250.0,23811.24,12.53,36.0,home_improvement,12.7,OWN,12041.675,727.0,10.0,39114.0,11.0
8000.0,8000.0,17.27,36.0,other,5.28,MORTGAGE,5833.33,727.0,11.0,12484.0,11.0
20000.0,20000.0,21.49,36.0,debt_consolidation,27.47,MORTGAGE,7750.0,662.0,15.0,26976.0,2.0
14400.0,14400.0,13.11,36.0,debt_consolidation,20.52,RENT,3333.33,702.0,9.0,14073.0,3.0
19750.0,19725.0,20.77,60.0,debt_consolidation,14.85,RENT,4000.0,672.0,4.0,1948.0,3.0
15500.0,15500.0,17.77,36.0,debt_consolidation,27.6,OWN,3333.33,677.0,10.0,8692.0,4.0
19000.0,18975.0,13.72,36.0,credit_card,13.5,RENT,2964.67,707.0,9.0,11219.0,11.0
5000.0,5000.0,11.71,36.0,major_purchase,10.12,RENT,9288.33,707.0,17.0,798.0,3.0
5000.0,4900.0,7.74,36.0,other,14.4,RENT,5166.67,752.0,8.0,15489.0,11.0
12000.0,12000.0,16.32,60.0,major_purchase,9.74,RENT,5000.0,682.0,9.0,6852.0,3.0
2800.0,2800.0,7.9,36.0,credit_card,17.16,RENT,3583.33,722.0,12.0,5182.0,2.0
31000.0,31000.0,21.0,60.0,debt_consolidation,11.48,RENT,5833.33,707.0,12.0,27120.0,0.5
24000.0,24000.0,23.63,60.0,debt_consolidation,25.07,MORTGAGE,11666.67,662.0,21.0,9733.0,11.0
12000.0,12000.0,9.91,36.0,wedding,4.1,RENT,12041.675,707.0,9.0,22889.0,9.0
17500.0,17500.0,21.0,60.0,home_improvement,1.78,RENT,4166.67,687.0,7.0,3377.0,11.0
8000.0,8000.0,16.29,36.0,debt_consolidation,9.75,RENT,5250.0,667.0,14.0,6035.0,5.0
4600.0,4600.0,7.66,36.0,debt_consolidation,9.14,MORTGAGE,6500.0,702.0,9.0,12942.0,7.0
7200.0,7200.0,11.49,60.0,debt_consolidation,16.78,RENT,2944.0,717.0,11.0,5459.0,6.0
12000.0,12000.0,12.12,36.0,debt_consolidation,20.48,MORTGAGE,7666.67,687.0,10.0,5832.0,2.0
30000.0,30000.0,16.29,60.0,debt_consolidation,21.2,MORTGAGE,6666.67,722.0,14.0,32854.0,11.0
1200.0,1200.0,15.8,36.0,debt_consolidation,27.14,RENT,2166.67,667.0,9.0,9076.0,3.0
20000.0,20000.0,6.62,36.0,credit_card,21.61,MORTGAGE,8161.33,722.0,14.0,27904.0,8.0
10000.0,10000.0,10.74,36.0,debt_consolidation,17.88,RENT,2500.0,702.0,6.0,11120.0,3.0
15000.0,15000.0,12.69,60.0,debt_consolidation,15.8,MORTGAGE,4500.0,732.0,17.0,18592.0,1.0
18000.0,18000.0,22.47,60.0,credit_card,17.17,MORTGAGE,5562.92,662.0,13.0,14866.0,7.0
16000.0,16000.0,19.22,60.0,credit_card,21.28,RENT,3416.67,682.0,8.0,26060.0,11.0
20000.0,20000.0,13.11,36.0,debt_consolidation,3.94,MORTGAGE,7238.92,722.0,6.0,11751.0,11.0
6000.0,6000.0,9.99,36.0,other,7.5,MORTGAGE,2625.0,717.0,4.0,5167.0,11.0
9600.0,9600.0,18.39,36.0,debt_consolidation,14.69,MORTGAGE,5166.67,662.0,8.0,13041.0,11.0
10050.0,10050.0,14.33,36.0,debt_consolidation,7.97,OTHER,7266.67,677.0,8.0,24281.0,2.0
4000.0,4000.0,19.22,60.0,small_business,9.03,RENT,3700.0,682.0,19.0,2177.0,2.0
12800.0,12800.0,12.12,36.0,credit_card,10.1,MORTGAGE,5000.0,692.0,9.0,33085.0,11.0
7000.0,7000.0,6.62,36.0,major_purchase,8.03,MORTGAGE,10000.0,752.0,9.0,6761.0,6.0
10000.0,10000.0,17.27,36.0,debt_consolidation,28.91,MORTGAGE,3500.0,662.0,11.0,9059.0,7.0
12000.0,12000.0,17.49,60.0,debt_consolidation,6.94,MORTGAGE,5445.0,672.0,8.0,4904.0,9.0
25800.0,25800.0,13.11,36.0,credit_card,18.99,RENT,4833.33,717.0,7.0,31427.0,4.0
6000.0,5975.0,7.9,36.0,small_business,18.86,RENT,2100.0,717.0,9.0,4847.0,3.0
18225.0,18225.0,12.12,36.0,debt_consolidation,20.87,MORTGAGE,4850.0,702.0,7.0,37592.0,3.0
21000.0,21000.0,18.49,60.0,debt_consolidation,21.73,RENT,12041.675,702.0,21.0,39114.0,1.0
20000.0,20000.0,16.89,60.0,debt_consolidation,6.83,OWN,4000.0,702.0,6.0,5845.0,11.0
18000.0,18000.0,12.12,36.0,debt_consolidation,19.29,RENT,3333.33,667.0,15.0,26573.0,11.0
12000.0,12000.0,6.62,36.0,credit_card,10.86,RENT,12041.675,732.0,12.0,15445.0,3.0
4500.0,4500.0,6.76,36.0,debt_consolidation,14.74,MORTGAGE,2666.67,792.0,7.0,2705.0,7.0
20000.0,19850.0,13.22,36.0,debt_consolidation,9.07,RENT,5458.33,707.0,7.0,15389.0,2.0
7000.0,711.54,15.13,36.0,major_purchase,18.91,MORTGAGE,3833.0,652.0,13.0,12634.0,2.0
10000.0,9950.0,8.94,36.0,debt_consolidation,13.73,RENT,3125.0,787.0,5.0,417.0,1.0
3000.0,3000.0,10.74,36.0,other,15.55,RENT,2000.0,707.0,5.0,1750.0,2.0
10000.0,9975.0,6.99,36.0,home_improvement,27.92,MORTGAGE,2500.0,782.0,5.0,1230.0,1.0
33712.5,32125.0,17.58,36.0,debt_consolidation,11.8,MORTGAGE,12041.675,692.0,12.0,21393.0,11.0
5000.0,5000.0,12.98,36.0,wedding,17.29,MORTGAGE,3250.0,667.0,18.0,4656.0,3.0
21000.0,21000.0,13.67,36.0,other,8.08,RENT,7916.67,707.0,6.0,6524.0,1.0
18000.0,18000.0,8.9,36.0,home_improvement,12.79,MORTGAGE,10500.0,732.0,15.0,4856.0,0.5
20000.0,20000.0,22.78,60.0,debt_consolidation,1.63,RENT,12041.675,667.0,5.0,5407.0,5.0
4200.0,4200.0,7.62,36.0,debt_consolidation,6.75,OWN,10416.67,737.0,15.0,10819.0,2.0
14075.0,14075.0,15.31,36.0,debt_consolidation,25.7,OWN,4000.0,682.0,13.0,11907.0,5.0
14400.0,5325.0,14.18,36.0,credit_card,23.04,MORTGAGE,4583.33,687.0,13.0,17568.0,11.0
12000.0,12000.0,16.29,36.0,home_improvement,5.07,MORTGAGE,2916.67,672.0,13.0,10360.0,5.0
8800.0,8800.0,14.27,36.0,debt_consolidation,9.57,RENT,3833.33,697.0,4.0,8130.0,4.0
5000.0,5000.0,9.76,36.0,credit_card,17.79,MORTGAGE,3333.33,697.0,9.0,5330.0,6.0
7500.0,7475.0,10.99,36.0,home_improvement,7.51,MORTGAGE,7083.33,794.5,9.0,2245.0,8.0
7200.0,7200.0,19.91,60.0,other,2.0,RENT,5500.0,662.0,13.0,2130.0,9.0
30000.0,30000.0,15.31,36.0,debt_consolidation,15.42,RENT,8333.33,682.0,21.0,29060.0,8.0
5000.0,4985.44,7.14,36.0,debt_consolidation,11.4,OWN,4166.67,757.0,6.0,16666.0,5.0
30000.0,30000.0,22.78,36.0,debt_consolidation,17.9,RENT,8791.67,662.0,13.0,28012.0,6.0
20000.0,20000.0,11.71,36.0,debt_consolidation,14.95,MORTGAGE,10416.67,722.0,12.0,26179.0,1.0
2400.0,2400.0,16.77,36.0,other,17.0,RENT,2700.0,692.0,3.0,3418.0,3.0
30000.0,30000.0,10.16,36.0,debt_consolidation,22.21,MORTGAGE,8000.0,717.0,14.0,33218.0,11.0
24000.0,23665.54,9.62,60.0,debt_consolidation,17.41,RENT,7695.08,794.5,6.0,1502.0,9.0
17500.0,17500.0,8.9,36.0,debt_consolidation,10.94,MORTGAGE,12041.675,732.0,9.0,34545.0,6.0
8450.0,8450.0,18.49,36.0,small_business,21.98,OWN,2083.33,662.0,14.0,7352.0,3.0
5000.0,5000.0,13.99,60.0,debt_consolidation,11.29,MORTGAGE,3083.0,712.0,5.0,1073.0,2.0
3600.0,3575.0,6.91,36.0,debt_consolidation,19.07,RENT,1500.0,717.0,7.0,4298.0,0.5
15875.0,15818.07,15.28,60.0,debt_consolidation,22.1,RENT,3000.0,722.0,5.0,14289.0,2.0
20000.0,20000.0,11.71,36.0,debt_consolidation,15.2,RENT,4583.33,722.0,15.0,16575.0,5.0
8000.0,7950.0,7.9,36.0,home_improvement,12.54,MORTGAGE,3500.0,727.0,8.0,6834.0,5.0
25000.0,25000.0,7.9,36.0,debt_consolidation,1.73,RENT,7500.0,767.0,4.0,4329.0,4.0
15000.0,15000.0,8.9,36.0,debt_consolidation,13.59,MORTGAGE,9583.33,737.0,10.0,13427.0,5.0
1400.0,1400.0,9.76,36.0,vacation,27.14,MORTGAGE,4683.33,732.0,6.0,6466.0,2.0
9950.0,9925.0,13.11,36.0,debt_consolidation,24.21,MORTGAGE,2500.0,707.0,17.0,16618.0,11.0
3000.0,3000.0,9.91,36.0,wedding,4.75,OWN,4166.67,712.0,9.0,7321.0,6.0
10400.0,10400.0,12.12,36.0,credit_card,18.92,RENT,3333.33,692.0,11.0,11964.0,11.0
14550.0,14550.0,13.11,36.0,debt_consolidation,21.34,MORTGAGE,4583.33,687.0,7.0,20141.0,11.0
7000.0,7000.0,12.12,36.0,debt_consolidation,31.79,MORTGAGE,3916.67,697.0,9.0,11648.0,11.0
33712.5,32125.0,19.72,60.0,credit_card,22.38,MORTGAGE,12041.675,692.0,12.0,39114.0,3.0
3725.0,3725.0,10.59,36.0,credit_card,18.57,RENT,11666.67,697.0,21.0,39114.0,11.0
3900.0,3900.0,12.12,36.0,debt_consolidation,7.55,MORTGAGE,2583.33,687.0,8.0,3724.0,1.0
18000.0,18000.0,19.05,60.0,debt_consolidation,6.28,MORTGAGE,7500.0,692.0,8.0,20675.0,11.0
7500.0,0.0,11.03,36.0,credit_card,11.41,MORTGAGE,3750.0,687.0,15.0,5148.0,6.0
3600.0,3600.0,16.77,36.0,vacation,13.45,RENT,8750.0,672.0,8.0,39114.0,1.0
5400.0,200.0,7.75,36.0,educational,3.0,RENT,666.67,762.0,4.0,1321.0,0.5
4000.0,4000.0,17.27,36.0,debt_consolidation,16.29,MORTGAGE,3750.0,667.0,7.0,13284.0,4.0
20000.0,20000.0,12.69,60.0,debt_consolidation,17.96,MORTGAGE,4500.0,737.0,13.0,22946.0,11.0
4075.0,4075.0,5.42,36.0,home_improvement,23.41,MORTGAGE,3750.0,772.0,6.0,34103.0,6.0
4200.0,4175.0,8.9,36.0,car,10.16,MORTGAGE,3041.67,794.5,4.0,1548.0,11.0
24000.0,23950.0,24.26,36.0,debt_consolidation,29.46,MORTGAGE,10737.5,662.0,22.0,34602.0,11.0
10000.0,10000.0,6.03,36.0,major_purchase,5.01,MORTGAGE,12041.675,777.0,12.0,4357.0,11.0
6000.0,6000.0,14.09,36.0,debt_consolidation,15.72,RENT,5083.33,672.0,11.0,10373.0,4.0
6000.0,6000.0,16.29,36.0,credit_card,20.96,MORTGAGE,4183.33,667.0,10.0,7335.0,4.0
4000.0,3925.0,14.09,36.0,credit_card,12.27,MORTGAGE,8583.33,677.0,9.0,36943.0,11.0
16000.0,7925.0,16.45,60.0,debt_consolidation,16.66,MORTGAGE,5500.0,682.0,6.0,6842.0,9.0
10000.0,10000.0,13.11,36.0,debt_consolidation,20.34,RENT,5416.67,677.0,9.0,8066.0,11.0
1200.0,1200.0,7.62,36.0,other,8.69,MORTGAGE,3833.33,732.0,14.0,350.0,7.0
21000.0,20925.0,10.0,36.0,credit_card,14.08,RENT,6250.0,732.0,8.0,21102.0,2.0
5000.0,5000.0,5.79,36.0,major_purchase,15.69,OWN,5416.67,762.0,11.0,4979.0,11.0
12000.0,12000.0,14.33,36.0,moving,20.06,RENT,4166.67,762.0,8.0,14163.0,2.0
12000.0,11975.0,7.9,36.0,debt_consolidation,12.78,RENT,10000.0,707.0,9.0,23474.0,0.5
18225.0,18225.0,17.99,36.0,debt_consolidation,23.35,RENT,3083.33,677.0,6.0,17128.0,3.0
7000.0,7000.0,6.92,36.0,debt_consolidation,17.15,RENT,4583.33,737.0,13.0,6897.0,5.0
25000.0,25000.0,14.27,36.0,debt_consolidation,14.59,MORTGAGE,9000.0,707.0,11.0,22364.0,7.0
18000.0,18000.0,18.49,36.0,debt_consolidation,20.56,RENT,9333.33,677.0,12.0,37526.0,6.0
6000.0,6000.0,15.23,36.0,credit_card,19.57,OWN,4583.33,667.0,13.0,8077.0,1.0
24000.0,23975.0,17.49,60.0,small_business,8.96,RENT,5000.0,707.0,4.0,323.0,11.0
8400.0,8400.0,10.74,36.0,debt_consolidation,7.82,RENT,2083.33,722.0,7.0,4282.0,9.0
25225.0,25225.0,12.12,36.0,debt_consolidation,30.77,MORTGAGE,6500.0,717.0,8.0,11736.0,11.0
6400.0,6350.0,10.08,36.0,debt_consolidation,8.11,MORTGAGE,5166.67,712.0,5.0,5815.0,11.0
10000.0,10000.0,14.96,36.0,debt_consolidation,16.42,MORTGAGE,3416.67,687.0,22.0,16591.0,11.0
25000.0,25000.0,15.23,60.0,debt_consolidation,17.97,MORTGAGE,8917.0,732.0,10.0,22566.0,11.0
33712.5,32125.0,18.25,60.0,debt_consolidation,27.69,RENT,8083.33,727.0,15.0,29300.0,11.0
2800.0,2800.0,8.9,36.0,other,27.76,RENT,3250.0,702.0,13.0,22401.0,11.0
24000.0,9675.0,17.15,36.0,debt_consolidation,12.7,RENT,12041.675,672.0,14.0,39114.0,5.0
24000.0,24000.0,24.2,60.0,debt_consolidation,20.77,RENT,4583.33,667.0,13.0,28399.0,11.0
15000.0,10825.0,9.99,60.0,debt_consolidation,11.95,MORTGAGE,1958.33,747.0,8.0,3584.0,2.0
16000.0,15850.0,11.12,36.0,credit_card,17.86,MORTGAGE,6666.67,727.0,7.0,18659.0,5.0
4000.0,0.0,7.68,36.0,other,10.74,RENT,3417.0,792.0,11.0,2775.0,1.0
4500.0,4500.0,8.9,36.0,credit_card,18.18,RENT,2166.67,702.0,8.0,5361.0,4.0
14000.0,14000.0,6.03,36.0,credit_card,19.53,MORTGAGE,6000.0,767.0,13.0,4140.0,8.0
13250.0,13250.0,6.62,36.0,debt_consolidation,28.64,MORTGAGE,5750.0,752.0,12.0,7174.0,8.0
10000.0,10000.0,12.12,36.0,debt_consolidation,18.4,MORTGAGE,5000.0,687.0,7.0,13202.0,11.0
3600.0,3600.0,12.12,36.0,debt_consolidation,27.16,OWN,3333.33,697.0,15.0,12153.0,11.0
15000.0,15000.0,14.09,60.0,debt_consolidation,2.67,RENT,7236.67,752.0,3.0,3335.0,2.0
10000.0,10000.0,13.49,36.0,credit_card,5.88,MORTGAGE,4166.67,697.0,5.0,8899.0,11.0
16400.0,12136.46,13.79,36.0,small_business,17.43,MORTGAGE,6074.17,682.0,14.0,23831.0,1.0
18000.0,17975.0,13.48,36.0,credit_card,6.24,MORTGAGE,8333.33,692.0,13.0,14838.0,11.0
20000.0,20000.0,15.31,36.0,debt_consolidation,27.35,RENT,5250.0,692.0,11.0,11343.0,6.0
8400.0,8400.0,14.33,36.0,debt_consolidation,11.61,RENT,3333.33,672.0,11.0,2060.0,0.5
7200.0,7200.0,17.27,36.0,debt_consolidation,20.48,RENT,2500.0,672.0,14.0,4539.0,0.5
15000.0,15000.0,8.9,36.0,debt_consolidation,8.56,RENT,7500.0,742.0,8.0,8343.0,0.5
7000.0,7000.0,8.9,36.0,small_business,15.79,MORTGAGE,4700.0,702.0,12.0,7012.0,1.0
6000.0,6000.0,7.49,36.0,credit_card,19.33,RENT,2100.0,717.0,8.0,2376.0,2.0
33712.5,32125.0,20.49,60.0,debt_consolidation,12.54,MORTGAGE,10416.67,687.0,14.0,26487.0,2.0
13800.0,13800.0,17.49,60.0,medical,1.68,RENT,4166.67,712.0,3.0,2766.0,8.0
6000.0,6000.0,7.9,36.0,wedding,20.75,RENT,3750.0,717.0,12.0,4318.0,11.0
2200.0,-0.01,13.87,36.0,credit_card,10.35,RENT,3333.33,642.0,10.0,11606.0,3.0
3500.0,3500.0,7.9,36.0,other,22.04,MORTGAGE,7247.0,712.0,11.0,9592.0,0.5
7000.0,7000.0,17.77,36.0,debt_consolidation,30.3,RENT,4333.33,677.0,16.0,6922.0,4.0
25000.0,25000.0,19.72,60.0,debt_consolidation,1.31,MORTGAGE,5666.67,702.0,6.0,92.0,11.0
32350.0,32125.0,18.49,36.0,debt_consolidation,20.14,OWN,6000.0,662.0,15.0,39114.0,3.0
7200.0,7200.0,13.49,36.0,debt_consolidation,14.6,RENT,5000.0,727.0,4.0,17268.0,1.0
12000.0,12000.0,13.11,36.0,debt_consolidation,6.46,RENT,12041.675,682.0,8.0,8426.0,5.0
4575.0,4575.0,11.14,36.0,credit_card,21.33,OWN,1280.0,692.0,8.0,9484.0,0.5
12800.0,12800.0,12.12,36.0,debt_consolidation,21.53,RENT,4750.0,697.0,16.0,14291.0,0.5
23400.0,23400.0,7.49,36.0,debt_consolidation,15.66,RENT,5580.0,742.0,6.0,2086.0,1.0
33712.5,32125.0,7.9,36.0,debt_consolidation,20.27,MORTGAGE,12041.675,772.0,15.0,35242.0,11.0
9000.0,8975.0,15.81,36.0,debt_consolidation,10.69,RENT,3750.0,677.0,7.0,6599.0,11.0
4200.0,4200.0,10.59,36.0,car,11.53,RENT,3000.0,697.0,11.0,10067.0,7.0
12000.0,12000.0,11.99,60.0,home_improvement,4.3,MORTGAGE,3583.33,757.0,5.0,3942.0,2.0
20000.0,20000.0,23.76,60.0,debt_consolidation,18.75,MORTGAGE,6266.67,662.0,22.0,10784.0,11.0
21000.0,20950.0,18.79,60.0,debt_consolidation,20.31,MORTGAGE,6750.0,692.0,14.0,24763.0,0.5
12000.0,12000.0,17.27,36.0,credit_card,14.86,OWN,4583.33,667.0,12.0,9145.0,11.0
10000.0,9875.0,14.09,36.0,other,16.4,RENT,2250.0,682.0,3.0,13398.0,11.0
18400.0,18375.0,19.42,60.0,debt_consolidation,22.53,MORTGAGE,7400.0,707.0,14.0,10439.0,11.0
2500.0,2500.0,11.99,36.0,debt_consolidation,9.98,RENT,6250.0,682.0,10.0,11131.0,11.0
6500.0,6500.0,5.79,36.0,credit_card,22.84,MORTGAGE,6400.0,732.0,11.0,7435.0,8.0
5500.0,5500.0,19.05,36.0,home_improvement,2.33,OWN,7500.0,662.0,3.0,2530.0,7.0
7000.0,6894.01,12.53,36.0,debt_consolidation,6.64,MORTGAGE,5000.0,697.0,7.0,11391.0,5.0
9000.0,9000.0,17.27,36.0,credit_card,25.22,RENT,5166.67,677.0,14.0,5852.0,11.0
21850.0,21850.0,17.27,60.0,debt_consolidation,21.94,OWN,4166.67,712.0,14.0,20971.0,4.0
1000.0,1000.0,11.49,36.0,debt_consolidation,21.36,RENT,4666.67,672.0,16.0,26558.0,11.0
24000.0,23975.0,14.65,36.0,debt_consolidation,15.29,MORTGAGE,6666.67,687.0,13.0,17521.0,5.0
13475.0,13475.0,12.12,36.0,debt_consolidation,28.27,MORTGAGE,5666.67,707.0,12.0,7722.0,7.0
7000.0,7000.0,17.77,36.0,other,32.25,RENT,3333.33,667.0,12.0,35604.0,7.0
3800.0,3800.0,14.65,36.0,debt_consolidation,22.58,RENT,3666.67,672.0,11.0,13883.0,0.5
3625.0,3625.0,16.29,36.0,small_business,21.75,MORTGAGE,6666.67,722.0,12.0,3226.0,2.0
30000.0,30000.0,19.05,36.0,debt_consolidation,14.77,MORTGAGE,9166.67,687.0,20.0,22299.0,0.5
7000.0,6975.0,14.11,36.0,debt_consolidation,21.67,RENT,4166.67,677.0,7.0,39114.0,11.0
5000.0,5000.0,7.9,36.0,debt_consolidation,7.28,RENT,8666.67,712.0,9.0,4572.0,1.0
2000.0,2000.0,15.31,36.0,moving,21.43,RENT,2766.67,672.0,5.0,2162.0,0.5
18000.0,18000.0,7.49,36.0,credit_card,8.52,OWN,4250.0,757.0,5.0,19566.0,11.0
15575.0,15550.0,13.67,36.0,major_purchase,18.0,MORTGAGE,6250.0,712.0,18.0,5591.0,0.5
21850.0,21850.0,23.28,60.0,medical,26.95,MORTGAGE,5833.33,677.0,21.0,29643.0,3.0
24000.0,24000.0,14.33,36.0,debt_consolidation,15.86,MORTGAGE,7500.0,672.0,5.0,2426.0,11.0
1900.0,1900.0,12.84,36.0,home_improvement,23.29,MORTGAGE,2860.0,672.0,9.0,24209.0,0.5
10000.0,10000.0,8.9,36.0,home_improvement,11.17,MORTGAGE,6666.67,697.0,15.0,14593.0,6.0
12000.0,12000.0,16.29,36.0,debt_consolidation,28.76,RENT,5666.67,662.0,21.0,16822.0,3.0
12375.0,12325.0,13.49,36.0,debt_consolidation,24.95,MORTGAGE,4416.67,677.0,7.0,32725.0,9.0
4000.0,4000.0,12.12,36.0,debt_consolidation,25.95,MORTGAGE,3333.33,707.0,8.0,24937.0,1.0
8000.0,8000.0,17.77,36.0,small_business,28.56,RENT,2083.33,672.0,4.0,9059.0,6.0
5500.0,5400.0,7.14,36.0,credit_card,19.86,MORTGAGE,3916.67,752.0,15.0,10254.0,0.5
12000.0,12000.0,17.56,36.0,debt_consolidation,21.81,MORTGAGE,5833.33,682.0,10.0,11074.0,2.0
